,text,label
3870,The CAKE lock warehouse automatically exits the mechanism listens to the CAKE HOLDERs opinions and hopes the kitchen hears or sees our ideas,neutral
3871,Proposal to Launch veCAKE on opBNB,neutral
3872,Proposal to recognize Mancake as an affiliate DEX on Mantle Network,neutral
3873,Proposal to Direct CAKE Emissions to Locker Protocols,neutral
3874,Proposal for Lista DAO LISTA IFO to be Hosted on PancakeSwap,neutral
3875,UPDATED Proposal for Lista DAO LISTA IFO to be Hosted on PancakeSwap,neutral
3876,Should an admin fee be introduced to Curve Finance,neutral
3877,CIP8  Propose to add dToken pool with liquidity gauge,neutral
3878,CIP5 Add hBTCwBTC pool and a liquidity gauge for that pool,bullish
3879,CIP9  How should the admin fee be distributed to veCRV holders,bearish
3880,CIP11  Which pool should admin fee be tested on,bearish
3881,CIP14  Buy and burn vs distribution to veCRV holders,neutral
3882,CIP15  Add ETHsETH pool,bearish
3883,CIP 17  Claim to veCRV option,neutral
3884,Request for feedback Options for tBTC pools,neutral
3885,Reduction to CRV Inflation,neutral
3886,CIP18  Incentive for providing onchain CRV liquidity,bullish
3887,Set up Balancer Smart Pool as DAO Treasury,neutral
3888,CIP19  Add USDK Metapool,neutral
3889,CIP19  Add GUSD Metapool,neutral
3890,CIP19  Add HUSD Metapool,neutral
3891,CIP19  Add USDN Metapool,neutral
3892,CIP20  Add a Performance Weighted Gauge,bearish
3893,CIP21  Add mUSD Metapool,neutral
3894,CIP21  Adding a LINKUSD 3Pool Metapool,bearish
3895,CIP23   Gauge to allocate daily new CRV to veCRV holders,bullish
3896,CIP24  Adding a RSV 3Pool Incentivised Metapool,neutral
3897,CIP26  Add a bonded CRV bCRV token design,neutral
3898,CIP28  What token should admin fees be distributed in to veCRV holders,bearish
3899,CIP29  Stop Censorship  Embrace Transparency,bearish
3900,sCIP1  What stable coin should admin fees be distributed in,neutral
3901,sCIP2  Utilizing the Community Fund,bearish
3902,sCIP3  Introducing ecosystem and community grants,neutral
3903,sCIP4  Adding a DUSD 3Pool Metapool,neutral
3904,sCIP5  Pickle Whitelist,neutral
3905,sCIP6 Add USDB 3pool metapool,neutral
3906,sCIP7  Adding a tBTCwBTC pool,neutral
3907,sCIP8  USDN Interests Distribution,bearish
3908,sCIP9  Create a CRV Buyback Machine,bearish
3909,sCIP10  Adding a Metapool for BBTC Binance BTC,bullish
3910,Add Empty Set Dollar ESD3pool Metapool,bullish
3911,sCIP12  Adding a Metapool for BUSD TUSD or PAX,neutral
3912,sCIP13  Adding QUSD QUSD3pool Metapool,bullish
3913,sCIP14  renZECwZEC Pool,neutral
3914,sCIP15  pBTC sBTC LP Metapool,neutral
3915,sCIP16  Adding a aDai aSUSD Pool,neutral
3916,Utilize CRV from the community fund to stake in Bancor v21,neutral
3917,sCIP18  sEUREURs Pool,bearish
3918,sCIP20  ETHankrETH Pool,bullish
3919,sCIP19  AAVE Stable Pool aDAIaUSDCaUSDT,bullish
3920,sCIP43a  DAO Role Delegation,bearish
3921,sCIP22  Add a UST TriPool Metapool,bearish
3922,sCIP23  Add a oBTC sBTC Metapool,bearish
3923,sCIP24  renFIL  wFIL pool,bearish
3924,sCIP25  stETHETH Pool,bearish
3925,sCIP26  Add a USDP TriPool Metapool,neutral
3926,sCIP27  Add a BAC TriPool Metapool,neutral
3927,sCIP27  Adding a aDai aSUSD Pool,bullish
3928,sCIP28  cyDAIcyUSDCcyUSDT,neutral
3929,sCIP29 Add LinksLink pool,bullish
3930,aaaa,neutral
3931,sCIP29  Add a TUSD TriPool Metapool,bullish
3932,sCIP30  Add a FRAX TriPool Metapool,neutral
3933,Add a mBTC WBTC Metapool,neutral
3934,sCIP31  Add a MBTC sBTC Metapool,neutral
3935,sCIP32  Allow delegating governance power from token in Curve pool,neutral
3936,sCIP33  Part 1 List AAVEsAAVE,neutral
3937,sCIP33  Part 2 List COMPsCOMP,neutral
3938,sCIP33  Part 3 List RENsREN,neutral
3939,sCIP33  Part 4 List UNIsUNI,neutral
3940,sCIP33  Part 5 List YFIsYFI,neutral
3941,sCIP34  Add mStable BTC Metapool,neutral
3942,sCIP35   Add a LUSD 3Pool Metapool,neutral
3943,sCIP36 Add CRVsCRV Pool,neutral
3944,sCIP37  StaFI rETHETH Pool,neutral
3945,sCIP38  Add alUSD 3Pool Metapool,neutral
3946,sCIP39  Add a DAIUSDPLUSD the d3Pool,neutral
3947,sCIP40 Adding a MIM3Pool Metapool,neutral
3948,sCIP42  Add a Fei3pool Metapool,neutral
3949,sCIP43  Add a EURtsEUR Pool,neutral
3950,Propose an AAVE x CURVE Alliance,neutral
3951,Fund BuilderFirst Legal Activism DAO,neutral
3952,sCIP42 Resubmission  Add a FEI3pool Metapool,neutral
3953,Launch Curve on Harmony,neutral
3954,sCIP46  Gauge substitution on Fantom,bullish
3955,建议对snapshot用户空投,neutral
3956,建议跨链,neutral
3957,CRV 本轮能到多少,neutral
3958,crv的上升空间还有多少,neutral
3959,crv 2021年收盘价竞猜,neutral
3960,2024 CRV Price Prediction 2024 CRV价格预测,neutral
3961,btc 200000  2022,neutral
3962,will ETH hit 10000 before 2022,neutral
3963,需要给CURVE设计中文名吗,neutral
3964,投票权限改为持有crv就可以,neutral
3965,提议对AAVE持有人进行追溯空投,neutral
3966,建议curve尽快部署到optimism,neutral
3967,We should release some NFT as community governance to give back to old users,bullish
3968,Drop Some NFTs,bullish
3969,crv持有应该追溯空投吗,bullish
3970,will CRV hit 100 before 2022,bullish
3971,Curve是否应该增加流动资金池除了已经增加的CompoundUSDTYPaxRenBUSDsUSDhbrcsbtc和3pool,neutral
3972,crv是否应该考虑一些nft产品应用,neutral
3973,Curve Finance 上的部分池子是否应该提高以代币形式的奖励数量,bullish
3974,CRV是否适用燃烧机制,bullish
3975,CRV流动性提供者是否可以从yTokens中受益,bullish
3976,Curve可以将未交易的资产存入到 Compound 借贷协议吗,bullish
3977,Curve Finance好用吗,bullish
3978,Curve有互换机制和收益集成机制吗,bullish
3979,朋友们看好crv的愿景吗,bullish
3980,crv可以质押赚利息吗,bullish
3981,crv准备拿到下个牛市吗,bullish
3982,有通过持有crv得到空投奖励吗,bullish
3983,朋友们crv的仓位是多少,bullish
3984,crv交换的时候滑点是不是很低,bullish
3985,每个Curve池子都能从交易费中赚取利息吗,bullish
3986,curve年底是否可以达到100美金,bullish
3987,是否应该将币安提CRV币的手续费降低,bullish
3988,CRV有2022年的开展计划吗,bullish
3989,Curve Finance投票权应包含主链以外的其它链,bullish
3990,Do you think CRV will be ATH in next few months,bullish
3991,今天是哪一天,bullish
3992,Which network did you use most in Curve Finance,bullish
3993,Crv的价格问题,bullish
3994,是否应该继续持有crv,bullish
3995,Should Curve burn some CRVs,bullish
3996,持有crv是否应该加大空投福利,bullish
3997,crv流动池子收益可观吗,bullish
3998,crv的流动池可以贯穿牛熊吗,bullish
3999,这波牛市里crv能够后续爆发吗,bullish
4000,Is CRV a good choice,bullish
4001,How to vote for CRV,bullish
4002,牛市结束了吗,bullish
4003,Can crv up to 30 dollar,bullish
4004,你满意CURVE目前的开发进度吗,bullish
4005,你对curve的产品体验打几分满分10分,bullish
4006,Do you want curve add POAPs for snapshot voting,bullish
4007,Should Curve DAO start buying up YFI,neutral
4008,可以给持有VCRV锁仓4年的用户制作并发放POAP吗,neutral
4009,Do you think curve team should improve the UI,neutral
4010,你认为Curve需要优化它的网站UI吗,neutral
4011,Will CRV back to 23 before 2022,bearish
4012,crv的价格会在2022年之前回到23U的前高吗,bearish
4013,Le prix du crv franchiratil 23 avant 2022 ,bearish
4014,curve will it be in the top 20,neutral
4015,关于convex支持avalanche链的建议,neutral
4016,Could the Price of Stake go to da moon,neutral
4017,Do you think Curve should adjust its total supply of tokens,bearish
4018,您认为Curve应该调整CRV的总供应量吗,bearish
4019,Pensezvous que Curve devrait ajuster son offre totale de jetons ,bearish
4020,CRV价格能创新高吗,bearish
4021,你觉得PFP头像类NFT还会出现蓝筹吗,bearish
4022,熊市来了吗,neutral
4023,Is the bear market coming,neutral
4024,Il prossimo è un mercato rialzista o un mercato ribassista,neutral
4025,crv后续看好吗,neutral
4026,Is Curve safter than BadgerDao,neutral
4027,Do you think the user interface of CRV is not very friendly to newcomers,neutral
4028,If the bear market comes will you still hold crv,bullish
4029,如果熊市来了你还会持有crv吗,bullish
4030,약세장이 오면 CRV를 계속 보유할 것입니까,bullish
4031,When will CRV reach all time high,neutral
4032,How high is the percentage of CRV in your position,bearish
4033,CRV占你的仓位比例有多少,bearish
4034,crv price,neutral
4035,If there is a bear market next will you still hold CRV,neutral
4036,如果接下来是熊市你还会持有CRV吗,neutral
4037,Sil y a un marché baissier ensuite détiendrezvous toujours CRV,neutral
4038,for this price now would you buy the dip,bullish
4039,对于现在这个价格你会抄底吗,bullish
4040,pour ce prix maintenant achèteriezvous la trempette,bullish
4041,Is the CRV dip Christmas Frenzy or something else,bullish
4042,Grant funding for mutual growth in GameFi and Metaverse,neutral
4043,Are you satisfied with Bitcoins performance in 2021,neutral
4044,对于比特币2021年的表现你觉得满意吗,neutral
4045,Êtesvous satisfait des performances de Bitcoin en 2021 ,neutral
4046,Do you think the current market is still in a bull market,neutral
4047,Will CRV still rise in 2022,neutral
4048,Considering the great development of defi do you support the curve airdrop,bullish
4049,考虑到defi的巨大发展你是否支持curve空投,bullish
4050,Compte tenu du grand développement de defi supportezvous la courbe airdrop,bullish
4051,Considerando il grande sviluppo di defi sostieni la curva airdrop,bullish
4052,Did you lock CRV for 4 years,bearish
4053,Avezvous verrouillé CRV pendant 4 ans,bearish
4054,你是否将你的CRV锁定4年,bearish
4055,Add HAL plugin to Snapshot,bearish
4056,Do you think uni will replace curve as the largest stablecoin DEX,neutral
4057,你认为uniswap会取代curve成为最大的稳定币去中心交易所吗,neutral
4058,Pensezvous que luniswap remplacera la courbe en tant que plus grand DEX stable,neutral
4059,2022 most potential cryptocurrency,bearish
4060,CRV会在2022年继续创新高吗,bearish
4061,Will CRV continue to hit ATH in 2022,bearish
4062,CRV continueratil à frapper ATH en 2022 ,bearish
4063,Can CRV do currency and foreign exchange transactions Is it possible to introduce derivatives like foreign exchange into the bl,bearish
4064,Will CRV down to hit ATL in 2022,neutral
4065,CRV vatil atteindre ATL en 2022 ,neutral
4066,CRV的价格会在2022年创新历史新低吗,neutral
4067,CRV raggiungerà lATL nel 2022,neutral
4068,Launch RocketPool rETH pool to promote decentralization,bullish
4069,Proposal to Launch Curve on Celo,neutral
4070,Add a new base pool implementation as an alternative to 3Pool DAIUSDCUSDT,neutral
4071,Proposal to add XSTUSD3CRV to the Gauge Controller,neutral
4072,Proposal to Update the Whitelist Process,neutral
4073,Proposal to Introduce Liquidity Staking,bullish
4074,Increase MKR from Cap3 to Cap4 10m  30m,bullish
4075,Proposal to Remove DZAR from Whitelist,bullish
4076,Proposal to decrease RPL from Cap3 to Cap2 10M  3M,bullish
4077,Proposal Contribute from Ecosystem Fund to Gitcoin Grants Round 7,bearish
4078,Proposal Move UNI from cap1 to cap2,neutral
4079,Proposal Increase PERP capTier from cap1 to cap2 1m  3m,neutral
4080,Proposal Increase PERP from cap2  cap3,neutral
4081,Proposal Reinstate LEND to the Liquidity Mining Whitelist,neutral
4082,Proposal Move DUSDDefiDollar tier from cap1 to cap2 1m to 3m,neutral
4083,Proposal Increase CREAM from cap1 to cap2,neutral
4084,Proposal for Batch 2 of Ecosystem Fund Grants,neutral
4085,Proposal Move AMPL from cap1 to cap2,neutral
4086,Proposal Move AMPL from cap2 to cap3,neutral
4087,Proposal govFactor,bullish
4088,Proposal Move DEXG from cap1 to cap2,bullish
4089,Proposal SourceCred Engagement Incentives,neutral
4090,Proposal Balancer Exchange Gas Reimbursement,neutral
4091,Proposal Increase GNO cap from Cap3 to Cap4 10M  30M,neutral
4092,Proposal Expand the Exchange Gas Reimbursement to all Whitelisted Tokens,neutral
4093,Proposal Increase DOUGH capTier from cap1 to cap2 1M  3M,neutral
4094,Proposal Increase DEFIL capTier from cap1 to cap2 1M  3M,neutral
4095,Proposal Increase TEL capTier from cap1 to cap2 1M  3M,neutral
4096,Proposal Increase AAVE capTier from cap3 to cap4 10M  30M,neutral
4097,Proposal Extend the Exchange Gas Reimbursement Program 4 Weeks,neutral
4098,Proposal Increase AAVE capTier from cap4 to cap5 30M  100M,neutral
4099,Proposal BAL for Gas,bullish
4100,Proposal Increase AAVE capTier from cap5 to Uncapped 100M  Uncapped,bullish
4101,Proposal Balancer V2 multisig  the path to decentralization,neutral
4102,Proposal BAL for Gas  Replenish Budget w 50000 BAL,neutral
4103,Proposal Extend govFactor in Balancer V1,bearish
4104,Proposal Balancer V2 Liquidity Mining Program,bearish
4105,Proposal Balancer V2 Authorize Balancer Labs to emergency pause,neutral
4106,Proposal Balancer V2 Authorize Gauntlet Network to set swap fees,neutral
4107,Proposal BAL for Gas on Balancer V2,neutral
4108,Proposal Add liquidity to BAL call options on UMA,neutral
4109,Proposal Authorize Gauntlet for Oracle Pools,neutral
4110,Proposal Introduce a new Tier 4 to the Liquidity Mining Program,neutral
4111,Proposal Allocate BAL to AAVEWETH Stakers,bearish
4112,Proposal Empower Ballers to Allocate BAL to Polygon,neutral
4113,Onboard Fire Eyes DAO as Strategic Partner,neutral
4114,Establish Balancer Grants DAO,neutral
4115,Proposal Authorize LidoRelayer,neutral
4116,Proposal Empower Ballers to Allocate BAL to Arbitrum,neutral
4117,Fund Vested Payments for Ballers,neutral
4118,Increase BAL Reward Flexibility for LM Committee,neutral
4119,Staking of BPT for Economic and Governance Benefits,neutral
4120,Activate Sourcecred Program,neutral
4121,Extend BAL Rewards for AAVEWETH Stakers,bearish
4122,Authorize Gauntlet to Manage MetaStable and Stable Pools,neutral
4123,Proposal Replace Liquidity Mining Tiers on Polygon with Flexible BAL,neutral
4124,Sponsor the First Ever Poapathon,neutral
4125,End the BAL for Gas Program,bullish
4126,Renew Funding for the Ballers,neutral
4127,Balancer Grants DAO Wave 2,neutral
4128,Work with Alchemist to Provide BAL Rewards  Retain LBP Liquidity,neutral
4129,Appoint Reptile Presidente as Spokesperson for Balancer DAO,neutral
4130,Treasury Swap Balancer DAO  Fei DAO,neutral
4131,Governance Process Revamp,neutral
4132,Approve BeethovenX as the Recognized Friendly Fork on Fantom,neutral
4133,Transition Treasury Control to Governance Multisig,bearish
4134,MTA  BAL Treasury Swap,neutral
4135,PrimeDAO  BAL Treasury Swap,neutral
4136,Activate the Protocol Fee,neutral
4137,Authorize the Batch Relayer,neutral
4138,Boosted Pools Authorize Gauntlet and the Ballers Multisig to manage pool parameters,bullish
4139,Boosted Pools Authorize Balancer Labs to emergency pause,bullish
4140,Invest FEI TRIBE and MTA Tokens,neutral
4141,Set up a Structure for Long Term Collaboration with Tempus,neutral
4142,Balancer subDAOs Formation,neutral
4143,Increasing flexibility of Liquidity Mining program,neutral
4144,BalancerDAO  GnosisDAO Treasury Swap,neutral
4145,Fund Balancer DAO for Q1 2022,neutral
4146,Introducing veBAL Tokenomics,neutral
4147,Increase the Protocol Fee,neutral
4148,Protocol revenue sharing for pool creators,neutral
4149,Authorize Treasury subDAO to Allocate BAL to Turbo,bullish
4150,Governance Process Revamp 20,bullish
4151,Commission Quarterly Financial Reports through the Messari Hub,neutral
