,text,category,label
467," This text outlines a proposal to make changes in the CRV Reserve on Polygon v2, v3, Ethereum v2, and the soon-to-be-deployed Ethereum v3 liquidity pool. The main adjustments include:

1. Increasing the SupplyCap and BorrowCap for Polygon v3.
2. Changing the slope parameters (Slope1, Slope2) to 14% and 150%, respectively, after the Optimal point, resulting in a less volatile interest rate for users with increasing utilization. The base rate is set at 3%.
3. Increasing the Reserve Factor on Polygon v3 from 10% to 20%, bringing it in line with all other Aave deployments.
4. Updating the Optimal point (Uoptimal) for all versions to 80%.

The table below shows the current and proposed changes for each version:

| Version | Parameter | Current (%) | Proposed (%) |
| --- | --- | --- | --- |
| Polygon v3 | SupplyCap | 937.70K | 1,125.24K |
| Polygon v3 | BorrowCap | 640.44K | 1,012.72K |
| Polygon v3 | Uoptimal | 45 | 80 |
| Polygon v3 | Base | 0 | 3 |
| Polygon v3 | Slope1 | 7 | 14 |
| Polygon v3 | Slope2 | 300 | 150 |
| Polygon v3 | Reserve Factor | 10 | 20 |
| Polygon v2 - Frozen | Uoptimal | 45 | 80 |
| Polygon v2 - Frozen | Base | 0 | 3 |
| Polygon v2 - Frozen | Slope1 | 7 | 14 |
| Polygon v2 - Frozen | Slope2 | 300 | 150 |
| Polygon v2 - Frozen | Reserve Factor | 20 | 20 |
| Ethereum v3 - Not yet deployed | Uoptimal | NA | 80 |
| Ethereum v3 - Not yet deployed | Base | NA | 3 |
| Ethereum v3 - Not yet deployed | Slope1 | NA | 14 |
| Ethereum v3 - Not yet deployed | Slope2 | NA | 150 |
| Ethereum v3 - Not yet deployed | Reserve Factor | NA | 20 |
| Ethereum v2 - Frozen | Uoptimal | 45 | 80 |
| Ethereum v2 - Frozen | Base | 0 | 3 |
| Ethereum v2 - Frozen | Slope1 | 7 | 14 |
| Ethereum v2 - Frozen | Slope2 | 300 | 150 |
| Ethereum v2 - Frozen | Reserve Factor | 20 | 20 |

References:
[1] <https://app.aave.com/reserve-overview/?underlyingAsset=0x172370d5cd63279efa6d502dab29171933a610af&marketName=proto_polygon_v3>
[2] <https://governance.aave.com/t/aave-v3-borrow-caps-methodology/10925>
[3] <https://creativecommons.org/publicdomain/zero/1.0/>

Copyright: Copyright and related rights waived via CC0, [3].",,bearish
468," The text suggests a proposal to distribute grants according to the plan outlined for general contributors, without prior announcement on Discord.",,bearish
469," The text discusses a proposal for the Balancer community to allocate a portion of their BAL holdings towards the Mycelium MLP liquidity pool. This move is intended to diversify the Balancer treasury, generate yield on liquid assets, and seed liquidity into Mycelium's Perpetual Swap product. The MLP pool will use BAL as collateral for leveraged traders, with a target weighting of 1%. Risks associated with this proposal include smart contract risk, oracle risk, trader profits, and single-sided asset supply. The goal is to encourage discussion within the community about this potential investment opportunity.",,bearish
470," Reducing maximum supply makes cake more attractive, but if APR decreases, they must compensate by reducing maximum emissions. (Neutral)",,bearish
471,"1. The Aave ARC proposal discusses the distribution of incentives for stkAAVE, with an assumed $250M distribution across pools. This is different from the existing distribution on the Aave V2 Ethereum market.

2. On the Aave V2 Ethereum market, large holders currently profit around 336 bps and 344 bps based on the existing emission schedule across DAI and USDC pools through recursive borrowing. With the new proposed emission schedule, this profit decreases to 289 bps and 292 bps before gas.

3. The introduction of incentives on Aave ARC could potentially attract assets from the Aave V2 Ethereum market, increasing vAPR in those pools. This could be mitigated by adjusting the distribution schedule across both markets.

4. Economically, the Aave V2 Ethereum markets daily Reserve Revenue is around $44.5K per day, with daily aToken interest at around $1.9K per day. Liquidity Mining costs are estimated to be $168,630 per day under the new proposal, down from $231,000 per day under the previous LM.

5. The Net spend is $122K per day after taking into consideration the daily Reserve Revenue and liquidity mining expenses, not including the 550 AAVE/day Safety Module incentives.

6. Further details on the daily Reserve Revenue and Economic Reserve valuation can be found on the Aave Treasury Dashboard.

7. Copyright and related rights are waived via CC0.",,bullish
472, Text suggests a question about whether token holders who extended their trust by locking tokens for another year deserve a reward.,,bearish
473," The text presents a proposal for renewed funding for the Ballers, a group of long-term contributors to Balancer Protocol. The proposal highlights the growth and increased cost of the program over the last few months, and requests an increase in funding for the next three months. The total proposed amount is 13,800 BAL. The text also mentions a desire to reuse existing vesting contracts for the new funding period. Overall, the sentiment of the text is a request for increased financial support for the Ballers' continued contributions to Balancer Protocol.",,bullish
474, The text expresses optimism about enhancing the user experience on PancakeSwap by increasing interest rates on staked CAKE tokens and incentivizing longer staking periods. This is intended to create a more active ecosystem with increased liquidity and a stable token price. The author invites feedback and collaboration to build a strong and thriving PancakeSwap community.,,neutral
475," The text discusses a proposal to deploy Venus Prime on Ethereum Mainnet, aiming to boost user engagement and market participation through a sustainable rewards system using the protocol's revenue. The initial budget for Q1 is estimated at $240,000, with an initial boost of $200,000 to attract users and ensure success. Venus Prime offers unique, non-transferable Soulbound Tokens to eligible $XVS holders. The program has shown positive results in increasing user engagement and market participation on other networks. Adjustments will be made to the market allocations based on initial results and market conditions.",,neutral
476," The text suggests that users can collect rewards from a locked pool after a specified period, such as a week or a month, following their initial stake.",,bullish
477, The text expresses an offer for buying cryptocurrencies at discounted prices from major developers. Users are required to make a deposit to receive purchase rights to their ETH or BSC wallet addresses.,,bearish
478," This text outlines a proposal for the deployment of GHO (Governance Hourly Obligation) liquidity pools on various decentralized exchanges (DEXs), with a focus on Balancer and Curve Finance. The primary pools proposed are:

1. GHO / bb-a-USD - ComposableStablePoolFactory on Balancer
2. LST / GHO (80/20) - Weighted Pool Factory on Balancer
3. GHO / LUSD - ComposableStablePoolFactory on Balancer

The LST/GHO pool is also being considered for integration into the Aave Stability Module (SM), which could lead to long-term liquidity and potential cost savings through reduced SM expenditure over time.

Secondary pools under exploration include GHO / FRAX, GHO / MAI, and GHO / OHM across various DEXs such as Curve Finance, Olympus, Sommelier, Mellow, Maverick, Uniswap, Swaap, and MAI Finance (Qi DAO).

The size of the liquidity pools will be influenced by factors like the GHO supply cap, veBAL support beyond Aave DAO, and vlAURA support. The community is encouraged to provide feedback on this proposal, which will be incorporated into a future proposal for sizing the liquidity pools and growing the liquidity.

The text also mentions that TokenLogic, which receives funding from the Butter Delegate Campaign and contributes to Llamaxyz, has prepared this publication within its delegate platform scope. The work is released under CC0 (Creative Commons Zero) license.",,neutral
